Id,Attraction,Attraction Type,Review Month,Visit Month,Reviewer Rating,Reviewer Level,Reason for Poor Rating,Reviewer Type,Text,Long Text
2615,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2616,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2617,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2618,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2619,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2620,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2621,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2622,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2623,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2624,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2625,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2626,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2627,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2628,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2629,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2630,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2631,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2632,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2633,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2634,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2635,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2636,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2637,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2638,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2639,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2640,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2641,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2642,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2643,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2644,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2645,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2646,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,7,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2647,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2648,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2649,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2650,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,7,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2651,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2652,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2653,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2654,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2655,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2656,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2657,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2658,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2659,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2660,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2661,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,2,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2662,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2663,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2664,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2665,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,2,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2666,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2667,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,7,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
